goos: linux
goarch: amd64
pkg: uk.ac.bris.cs/gameoflife/tests
cpu: 11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz
,results_1node.out,,results_2node.out,,,,results_3node.out,,,,results_4node.out,,,
,sec/op,CI,sec/op,CI,vs base,P,sec/op,CI,vs base,P,sec/op,CI,vs base,P
Gol/16x16x1-1-8-8,0.174844028,2%
Gol/16x16x50-1-8-8,0.21654928950000002,6%
Gol/16x16x100-1-8-8,0.24637760000000003,6%
Gol/64x64x1-1-8-8,0.1843260075,3%
Gol/64x64x50-1-8-8,0.23490177750000002,3%
Gol/64x64x100-1-8-8,0.28057498599999997,12%
Gol/512x512x1-1-8-8,1.4101794970000001,36%
Gol/512x512x50-1-8-8,1.8610560675,10%
Gol/512x512x100-1-8-8,2.276391337,73%
Gol/16x16x1-2-8-8,,,0.17881330450000002,3%
Gol/16x16x50-2-8-8,,,0.2087770605,2%
Gol/16x16x100-2-8-8,,,0.250307123,2%
Gol/64x64x1-2-8-8,,,0.186200904,4%
Gol/64x64x50-2-8-8,,,0.23271996050000002,5%
Gol/64x64x100-2-8-8,,,0.269181033,26%
Gol/512x512x1-2-8-8,,,1.8624654985000002,32%
Gol/512x512x50-2-8-8,,,1.7212938785,5%
Gol/512x512x100-2-8-8,,,2.3800125515,35%
Gol/16x16x1-3-8-8,,,,,,,0.176864052,25%
Gol/16x16x50-3-8-8,,,,,,,0.20427580900000003,11%
Gol/16x16x100-3-8-8,,,,,,,0.240160847,9%
Gol/64x64x1-3-8-8,,,,,,,0.18341736,4%
Gol/64x64x50-3-8-8,,,,,,,0.22857835450000002,5%
Gol/64x64x100-3-8-8,,,,,,,0.2655848465,9%
Gol/512x512x1-3-8-8,,,,,,,1.278433368,6%
Gol/512x512x50-3-8-8,,,,,,,1.8829016680000001,25%
Gol/512x512x100-3-8-8,,,,,,,2.1626601975,16%
Gol/16x16x1-4-8-8,,,,,,,,,,,0.1869895185,14%
Gol/16x16x50-4-8-8,,,,,,,,,,,0.20224682300000002,2%
Gol/16x16x100-4-8-8,,,,,,,,,,,0.24196788200000002,5%
Gol/64x64x1-4-8-8,,,,,,,,,,,0.18056179,2%
Gol/64x64x50-4-8-8,,,,,,,,,,,0.22316944050000004,2%
Gol/64x64x100-4-8-8,,,,,,,,,,,0.2653588,4%
Gol/512x512x1-4-8-8,,,,,,,,,,,1.314605169,9%
Gol/512x512x50-4-8-8,,,,,,,,,,,1.7509194970000002,45%
Gol/512x512x100-4-8-8,,,,,,,,,,,2.2838535159999998,5%
geomean,0.44447333815617607,,0.4547481186767787,,?,,0.43003470735248717,,?,,0.43110863819968837,,?,
